mes,mpio,fecha,hora,victima,sexo_v,edad_v,parentesco,edo_civil_v,ocupacion_v,escolaridad_v,agresor,sexo_a,edad_a,edo_civil_a,ocupacion_a,escolaridad_a,pob
7,6,2018/07/05,22,1,F,27,UNION LIBRE,SOLTERO,MÉDICO,LICENCIATURA,1.0,M,39,UNIÓN LIBRE,COMERCIANTE,LICENCIATURA,597207
7,41,2018/07/08,22,1,F,30,NINGUNO,SOLTERO,SIN OFICIO,SECUNDARIA,1.0,M,24,SOLTERO,SIN OFICIO,SECUNDARIA,87168
7,6,2018/07/10,23,1,F,43,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,36,NE,NE,PRIMARIA,597207
7,46,2018/07/09,22,1,M,43,NINGUNO,CASADO,EMPLEADO,LICENCIATURA,1.0,F,43,CASADO,EMPLEADO,LICENCIATURA,430143
7,46,2018/07/15,22,1,F,25,NINGUNO,UNIÓN LIBRE,TAXISTA,SECUNDARIA,1.0,M,33,SOLTERO,TAXISTA,SECUNDARIA,430143
7,31,2018/07/15,7,1,F,29,ESPOSO (A),CASADO,SIN OFICIO,PREPARATORIA,1.0,M,33,CASADO,EMPLEADO,SECUNDARIA,333481
7,26,2018/07/10,10,1,M,8,MADRE,SOLTERO,SIN OFICIO,PRIMARIA,1.0,F,31 a 35,NE,NE,NE,682880
7,26,2018/07/18,1,1,F,64,CONCUBINO (A),DIVORCIADO,DESEMPLEADO,PREPARATORIA,1.0,M,56 a 60,NE,NE,NE,682880
7,26,2018/07/15,7,1,F,24,CONCUBINO (A),SOLTERO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,28,SOLTERO,SIN OFICIO,LICENCIATURA,682880
7,48,2018/06/17,18,1,F,24,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,28,CASADO,EMPLEADO,PREPARATORIA,296954
7,39,2018/07/15,19,1,F,57,ESPOSO (A),CASADO,SIN OFICIO,PRIMARIA,1.0,M,56 a 60,NE,NE,NE,1109171
7,39,2018/07/13,3,1,F,24,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,NE,PRIMARIA,1109171
7,39,2018/07/18,7,1,F,25,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,21 a 25,NE,NE,NE,1109171
7,39,2018/07/17,22,1,F,22,NINGUNO,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,39,CASADO,EMPLEADO,TÉCNICO / COMERCIO,1109171
7,21,2018/07/11,13,1,F,37,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,46,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,425148
7,21,2018/07/17,10,1,F,43,HIJO(A),CASADO,HOGAR,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,NE,SECUNDARIA,425148
7,21,2018/07/18,8,1,F,35,CONCUBINO (A),DIVORCIADO,PROFESIONISTA,LICENCIATURA,1.0,M,41 a 45,NE,NE,NE,425148
7,45,2018/07/18,15,1,F,19,EXESPOSO (A),SOLTERO,HOGAR,SECUNDARIA,1.0,M,21,SOLTERO,DESEMPLEADO,SECUNDARIA,54192
7,21,2018/07/18,20,1,F,20,NINGUNO,UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,1.0,M,24,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,425148
7,21,2018/07/16,8,1,F,41,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,41 a 45,NE,NE,NE,425148
7,10,2018/07/17,18,1,F,30,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,26,UNIÓN LIBRE,NE,NE,38306
7,21,2018/07/17,1,1,F,29,CONCUBINO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,29,CASADO,NE,NE,425148
7,21,2018/07/17,21,1,F,22,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,22,CASADO,SIN OFICIO,PRIMARIA,425148
7,21,2018/07/19,11,1,F,27,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,30,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,425148
7,47,2018/07/14,22,1,F,30,NINGUNO,SEPARADO,HOGAR,SECUNDARIA,1.0,M,33,SEPARADO,SIN OFICIO,PRIMARIA,13836
7,39,2018/07/18,16,1,F,39,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,43,CASADO,SIN OFICIO,SECUNDARIA,1109171
7,25,2018/07/14,16,1,F,31,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,31 a 35,NE,NE,NE,67294
7,6,2018/07/18,6,1,F,47,ESPOSO (A),CASADO,EMPLEADO,PRIMARIA,1.0,M,46,CASADO,EMPLEADO,PREPARATORIA,597207
7,39,2018/07/18,13,1,F,46,ESPOSO (A),CASADO,SIN OFICIO,SECUNDARIA,1.0,M,48,CASADO,COMERCIANTE,LICENCIATURA,1109171
7,39,2018/07/17,16,1,F,41,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,44,NE,NE,NE,1109171
7,12,2018/07/15,18,1,F,31,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31,SOLTERO,NE,PRIMARIA,42715
7,12,2018/07/11,1,1,M,28,ESPOSO (A),CASADO,SIN OFICIO,SECUNDARIA,1.0,F,26 a 30,NE,NE,NE,42715
7,46,2018/06/16,20,1,M,22,HIJO(A),CASADO,EMPLEADO,PREPARATORIA,1.0,F,53,CASADO,HOGAR,PREPARATORIA,430143
7,46,2018/07/14,0,1,F,22,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,26 a 30,NE,NE,NE,430143
7,12,2018/07/16,20,1,F,28,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,42715
7,46,2018/07/17,23,1,F,53,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,60,CASADO,ALBAÑIL,SECUNDARIA,430143
7,46,2018/07/15,19,1,F,44,NINGUNO,CASADO,EMPLEADO,LICENCIATURA,1.0,M,47,CASADO,EMPLEADO,PREPARATORIA,430143
7,12,2018/07/06,19,1,F,25,NINGUNO,CASADO,SIN OFICIO,PRIMARIA,1.0,M,21 a 25,NE,NE,NE,42715
7,12,2018/07/14,12,1,M,28,ESPOSO (A),CASADO,PRESTADOR DE SERVICIOS,SECUNDARIA,1.0,F,29,CASADO,HOGAR,SECUNDARIA,42715
7,25,2018/07/16,12,1,F,39,NINGUNO,CASADO,EMPLEADA DOMESTICA,SECUNDARIA,1.0,M,41,CASADO,PRESTADOR DE SERVICIOS,SECUNDARIA,67294
7,39,2018/07/11,7,1,F,25,CONCUBINO (A),SOLTERO,HOGAR,SECUNDARIA,1.0,M,38,CASADO,COMERCIANTE,PRIMARIA,1109171
7,9,2018/07/19,22,2,M F,20 40,HIJO(A) ESPOSO (A),SOLTERO CASADO,SIN OFICIO HOGAR,SECUNDARIA SECUNDARIA,1.0,M,41 a 45,NE,NE,NE,95534
7,41,2018/07/08,10,3,M F F,2 7 9,NINGUNO NINGUNO NINGUNO,SOLTERO SOLTERO SOLTERO,SIN OFICIO SIN OFICIO SIN OFICIO,PRIMARIA PRIMARIA PRIMARIA,1.0,F,27,SOLTERO,SIN OFICIO,PRIMARIA,87168
7,18,2018/07/21,0,1,F,40,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,42,UNIÓN LIBRE,PINTOR(A),SECUNDARIA,247370
7,26,2018/07/16,11,1,F,48,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,682880
7,18,2018/07/15,19,1,F,38,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,31 a 35,NE,NE,NE,247370
7,18,2018/07/15,2,1,F,39,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,41,CASADO,CHOFER,SECUNDARIA,247370
7,18,2018/06/02,23,1,F,25,CONCUBINO (A),SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,247370
7,18,2018/07/15,16,1,M,33,ESPOSO (A),CASADO,OBRERO,SECUNDARIA,1.0,F,32,CASADO,ESTUDIANTE,SECUNDARIA,247370
7,18,2018/07/15,23,1,F,27,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,27,CASADO,DESEMPLEADO,TÉCNICO / COMERCIO,247370
7,18,2018/07/15,19,1,F,35,ESPOSO (A),UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,247370
7,18,2018/07/21,0,1,F,32,ESPOSO (A),CASADO,SIN OFICIO,PRIMARIA,1.0,M,33,CASADO,NE,NINGUNA,247370
7,18,2018/07/21,0,1,F,49,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,51,CASADO,CHOFER,PRIMARIA,247370
7,48,2018/07/14,22,1,F,31,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,31,UNIÓN LIBRE,NE,NINGUNA,296954
7,26,2018/07/20,8,1,F,27,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,30,CASADO,NE,PREPARATORIA,682880
7,26,2018/07/19,12,1,F,41,UNION LIBRE,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,39,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,682880
7,26,2018/07/20,11,1,F,22,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,46 a 50,NE,NE,NE,682880
7,25,2018/07/20,21,1,F,20,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,67294
7,39,2018/07/16,22,1,F,32,NINGUNO,SOLTERO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,62,VIUDO,ALBAÑIL,PREPARATORIA,1109171
7,39,2018/07/15,5,1,F,20,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,TAXISTA,SECUNDARIA,1109171
7,18,2018/07/14,23,2,F F,28 56,CONCUBINO (A) YERNO,SOLTERO CASADO,EMPLEADO HOGAR,PREPARATORIA PRIMARIA,1.0,M,26 a 30,NE,NE,NE,247370
7,41,2018/07/21,21,1,F,33,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,30,CASADO,OBRERO,PREPARATORIA,87168
7,48,2018/07/21,19,1,F,38,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,28,UNIÓN LIBRE,CHOFER,PRIMARIA,296954
7,6,2018/07/21,19,1,F,29,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,59,UNIÓN LIBRE,EMPLEADO,LICENCIATURA,597207
7,39,2018/07/21,0,2,M F,3 27,PADRE NINGUNO,SOLTERO SOLTERO,SIN OFICIO EMPLEADO,ANALFABETA SECUNDARIA,1.0,M,28,SOLTERO,EMPLEADO,SECUNDARIA,1109171
7,6,2018/07/17,13,1,F,47,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,F,44,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,597207
7,9,2018/07/19,19,1,F,25,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,36 a 40,CASADO,SIN OFICIO,SECUNDARIA,95534
7,9,2018/07/22,0,1,F,18,NINGUNO,SOLTERO,SIN OFICIO,PREPARATORIA,1.0,M,31,CASADO,NE,PRIMARIA,95534
7,9,2018/07/19,10,1,F,25,NINGUNO,SOLTERO,SECRETARIA,PREPARATORIA,1.0,M,27,SOLTERO,EMPLEADO,PREPARATORIA,95534
7,9,2018/07/22,1,1,F,29,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,28,UNIÓN LIBRE,OPERARIO,SECUNDARIA,95534
7,47,2018/07/22,5,1,F,29,CONCUBINO (A),SEPARADO,EMPLEADO,SECUNDARIA,1.0,M,45,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,PREPARATORIA,13836
7,47,2018/07/09,9,1,F,82,MADRE,VIUDO,HOGAR,PRIMARIA,1.0,F,48,CASADO,SIN OFICIO,SECUNDARIA,13836
7,18,2018/07/18,19,1,F,22,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,25,CASADO,PRESTADOR DE SERVICIOS,TÉCNICO / COMERCIO,247370
7,18,2018/07/23,2,1,F,34,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,36,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,247370
7,26,2018/07/08,21,1,F,13,MADRE,SOLTERO,ESTUDIANTE,PRIMARIA,1.0,F,36,CASADO,HOGAR,TÉCNICO / COMERCIO,682880
7,31,2018/07/18,12,1,F,33,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,32,CASADO,SIN OFICIO,SECUNDARIA,333481
7,31,2018/07/19,9,1,F,21,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,25,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,333481
7,33,2018/07/06,18,1,F,30,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,26 a 30,CASADO,NE,SECUNDARIA,79853
7,41,2018/07/18,15,1,F,40,EXESPOSO (A),SOLTERO,OBRERO,SECUNDARIA,1.0,M,46 a 50,NE,NE,NE,87168
7,41,2018/07/14,23,1,F,26,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,29,NE,NE,NE,87168
7,41,2018/06/26,16,1,F,57,NINGUNO,DIVORCIADO,EMPLEADO,SECUNDARIA,1.0,F,23,SOLTERO,SIN OFICIO,SECUNDARIA,87168
7,41,2018/07/17,22,1,F,20,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,21 a 25,UNIÓN LIBRE,NE,PRIMARIA,87168
7,45,2018/07/18,16,1,F,58,HIJO(A),VIUDO,EMPLEADO,PRIMARIA,1.0,M,30,SOLTERO,EMPLEADO,SECUNDARIA,54192
7,44,2018/07/18,21,1,F,20,ESPOSO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,21 a 25,UNIÓN LIBRE,NE,NE,35456
7,46,2018/07/19,23,1,F,78,NINGUNO,CASADO,HOGAR,PRIMARIA,1.0,M,77,CASADO,SIN OFICIO,SECUNDARIA,430143
7,18,2018/07/23,0,1,F,25,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,27,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,247370
7,9,2018/07/22,2,1,F,41,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,43,UNIÓN LIBRE,OBRERO,SECUNDARIA,95534
7,9,2018/07/19,23,1,F,26,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,26,CASADO,EMPLEADO,SECUNDARIA,95534
7,9,2018/07/22,9,1,F,44,NINGUNO,SEPARADO,HOGAR,PRIMARIA,1.0,M,32,UNIÓN LIBRE,CHOFER,NE,95534
7,18,2018/07/22,18,1,F,44,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,37,UNIÓN LIBRE,OBRERO,SECUNDARIA,247370
7,21,2018/07/15,23,1,F,54,NINGUNO,DIVORCIADO,HOGAR,PREPARATORIA,1.0,M,56,DIVORCIADO,SIN OFICIO,SECUNDARIA,425148
7,21,2018/07/07,22,1,F,32,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,47,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,425148
7,31,2018/07/23,9,1,F,28,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,34,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,333481
7,18,2018/07/18,21,1,F,32,ESPOSO (A),CASADO,OPERARIO,SECUNDARIA,1.0,M,38,CASADO,OBRERO,SECUNDARIA,247370
7,6,2018/07/17,21,1,F,35,CONCUBINO (A),SOLTERO,HOGAR,PREPARATORIA,1.0,M,37,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,597207
7,6,2018/06/18,20,1,F,30,EXESPOSO (A),DIVORCIADO,MAESTRO(A),LICENCIATURA,1.0,M,39,DIVORCIADO,MAESTRO(A),LICENCIATURA,597207
7,6,2018/07/17,1,1,F,33,ESPOSO (A),CASADO,MAESTRO(A),LICENCIATURA,1.0,M,33,CASADO,NE,LICENCIATURA,597207
7,6,2018/07/15,17,1,F,16,NINGUNO,SOLTERO,ESTUDIANTE,PREPARATORIA,1.0,F,39,SEPARADO,EMPLEADO,SECUNDARIA,597207
7,6,2018/07/14,2,1,F,25,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,M,26,CASADO,NE,PREPARATORIA,597207
7,6,2018/07/15,3,1,F,24,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,26 a 30,UNIÓN LIBRE,NE,SECUNDARIA,597207
7,6,2018/07/17,20,1,F,38,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,38,CASADO,NE,SECUNDARIA,597207
7,6,2018/07/16,19,1,F,26,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,40,CASADO,NE,TÉCNICO / COMERCIO,597207
7,6,2018/07/16,17,1,F,7,NINGUNO,SOLTERO,ESTUDIANTE,NINGUNA,2.0,M F,18 31,CASADO UNIÓN LIBRE,NE EMPLEADO,NE PREPARATORIA,597207
7,6,2018/07/17,21,1,F,40,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,44,CASADO,SIN OFICIO,SECUNDARIA,597207
7,6,2018/07/15,10,1,F,37,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,46 a 50,NE,NE,NE,597207
7,6,2018/07/18,11,1,F,26,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,1.0,M,27,CASADO,OPERARIO,PREPARATORIA,597207
7,6,2018/07/14,15,1,F,45,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,51 a 55,NE,NE,NE,597207
7,6,2018/07/16,14,1,M,33,ESPOSO (A),CASADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,F,28,CASADO,NE,SECUNDARIA,597207
7,6,2018/07/22,19,1,F,25,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,34,CASADO,POLICÍA MUNICIPAL,PREPARATORIA,597207
7,26,2018/07/21,17,1,F,43,ESPOSO (A),CASADO,HOGAR,LICENCIATURA,1.0,M,39,CASADO,EMPLEADO,PREPARATORIA,682880
7,26,2018/07/22,21,1,M,37,CONCUBINO (A),UNIÓN LIBRE,COMERCIANTE,PREPARATORIA,1.0,F,36,UNIÓN LIBRE,HOGAR,TÉCNICO / COMERCIO,682880
7,26,2018/07/21,8,1,F,63,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,61,CASADO,COMERCIANTE,TÉCNICO / COMERCIO,682880
7,26,2018/07/21,22,1,M,31,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,F,28,CASADO,PROFESIONISTA,LICENCIATURA,682880
7,26,2018/07/22,2,1,F,31,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,38,UNIÓN LIBRE,ALBAÑIL,NINGUNA,682880
7,26,2018/07/15,19,1,F,39,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,52,CASADO,PINTOR(A),PRIMARIA,682880
7,31,2018/04/07,12,1,F,68,NINGUNO,SOLTERO,SIN OFICIO,PRIMARIA,1.0,M,18,CASADO,SIN OFICIO,SECUNDARIA,333481
7,31,2018/07/19,7,1,F,21,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31,UNIÓN LIBRE,ALBAÑIL,SECUNDARIA,333481
7,31,2018/07/18,22,1,F,39,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,38,CASADO,EMPLEADO,SECUNDARIA,333481
7,31,2018/07/19,17,1,F,36,ESPOSO (A),CASADO,SIN OFICIO,PREPARATORIA,1.0,M,40,CASADO,SIN OFICIO,PRIMARIA,333481
7,31,2018/07/17,23,1,F,47,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,36 a 40,UNIÓN LIBRE,NE,PRIMARIA,333481
7,18,2018/07/22,21,1,F,28,UNION LIBRE,SOLTERO,HOGAR,SECUNDARIA,1.0,M,41,CASADO,COMERCIANTE,PREPARATORIA,247370
7,19,2018/07/15,2,1,M,37,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,F,35,CASADO,HOGAR,SECUNDARIA,123156
7,39,2018/05/14,10,1,F,37,EXESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,41,NE,NE,NE,1109171
7,6,2018/07/19,18,1,M,58,NINGUNO,CASADO,SIN OFICIO,PREPARATORIA,1.0,F,35,UNIÓN LIBRE,HOGAR,SECUNDARIA,597207
7,39,2018/07/21,12,1,F,26,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,40,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1109171
7,26,2018/07/10,19,2,F F,12 16,NINGUNO NINGUNO,SOLTERO SOLTERO,ESTUDIANTE ESTUDIANTE,PRIMARIA SECUNDARIA,1.0,M,36 a 40,NE,NE,NE,682880
7,31,2018/07/21,23,2,M F,7 27,PADRE CONCUBINO (A),SOLTERO UNIÓN LIBRE,SIN OFICIO EMPLEADO,PRIMARIA TÉCNICO / COMERCIO,1.0,M,50,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,333481
7,26,2018/07/21,9,5,F M M M F,7 9 11 13 34,PADRE PADRE PADRE PADRE CONCUBINO (A),SOLTERO SOLTERO SOLTERO SOLTERO UNIÓN LIBRE,ESTUDIANTE ESTUDIANTE ESTUDIANTE ESTUDIANTE HOGAR,PRIMARIA PRIMARIA PRIMARIA PRIMARIA SECUNDARIA,1.0,M,33,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,682880
7,18,2018/07/15,8,1,F,56,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,NE,NE,NE,NE,247370
7,39,2018/07/22,6,1,F,19,NINGUNO,UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,21,UNIÓN LIBRE,EMPLEADO,PRIMARIA,1109171
7,18,2018/07/15,19,1,F,31,NINGUNO,UNIÓN LIBRE,ENFERMERO (A),TÉCNICO / COMERCIO,1.0,M,31,NE,NE,NE,247370
7,39,2018/07/19,12,1,F,19,NINGUNO,UNIÓN LIBRE,DESEMPLEADO,SECUNDARIA,1.0,M,23,UNIÓN LIBRE,NE,NE,1109171
7,39,2018/07/06,0,1,F,28,MADRE,CASADO,EMPLEADO,LICENCIATURA,1.0,M,36,DIVORCIADO,EMPLEADO,LICENCIATURA,1109171
7,29,2018/07/17,10,1,F,42,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,46,CASADO,SIN OFICIO,SECUNDARIA,6921
7,31,2018/07/07,23,1,F,29,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,31 a 35,CASADO,NE,PRIMARIA,333481
7,31,2018/07/19,23,1,F,39,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,NE,NE,NE,NE,333481
7,31,2018/07/21,1,1,F,41,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,F,46,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,333481
7,31,2018/07/23,21,1,F,36,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,40,CASADO,SIN OFICIO,SECUNDARIA,333481
7,31,2018/07/15,9,1,F,25,CONCUBINO (A),SOLTERO,EMPLEADO,PREPARATORIA,1.0,M,30,UNIÓN LIBRE,NE,PREPARATORIA,333481
7,31,2018/07/21,4,1,F,18,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,NE,NE,NE,NE,333481
7,31,2018/07/20,1,1,F,26,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,26 a 30,UNIÓN LIBRE,NE,PRIMARIA,333481
7,33,2018/07/19,1,1,F,53,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,61 a 70,CASADO,NE,SECUNDARIA,79853
7,33,2018/07/16,3,1,F,20,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,21,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,79853
7,33,2018/07/07,18,1,F,33,CONCUBINO (A),UNIÓN LIBRE,HOGAR,LICENCIATURA,1.0,M,41 a 45,UNIÓN LIBRE,NE,SECUNDARIA,79853
7,4,2018/07/22,22,1,M,13,ABUELO(A),SOLTERO,SIN OFICIO,PRIMARIA,1.0,F,71 a 80,NE,NE,NE,34353
7,18,2018/07/23,13,1,F,38,NINGUNO,CASADO,HOGAR,SECUNDARIA,2.0,M M,38 42,CASADO CASADO,COMERCIANTE CHOFER,LICENCIATURA PREPARATORIA,247370
7,38,2018/07/15,22,1,F,48,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,18,CASADO,NE,SECUNDARIA,60829
7,38,2018/07/15,23,1,F,24,NINGUNO,CASADO,HOGAR,PRIMARIA,1.0,M,NE,NE,NE,NE,60829
7,25,2018/07/19,0,1,F,46,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,46 a 50,CASADO,SIN OFICIO,PRIMARIA,67294
7,12,2018/07/21,1,1,F,25,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,LICENCIATURA,1.0,M,34,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,42715
7,18,2018/07/15,10,1,F,29,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,M,NE,NE,NE,NE,247370
7,18,2018/07/16,16,1,M,24,NINGUNO,UNIÓN LIBRE,OBRERO,SECUNDARIA,1.0,F,27,UNIÓN LIBRE,OBRERO,SECUNDARIA,247370
7,18,2018/07/19,3,1,F,35,CONCUBINO (A),SOLTERO,EMPLEADO,PRIMARIA,1.0,M,42,UNIÓN LIBRE,NE,PRIMARIA,247370
7,48,2018/07/15,13,1,F,32,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,28,CASADO,EMPLEADO,PREPARATORIA,296954
7,48,2018/07/16,18,1,F,43,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,47,NE,HOGAR,NE,296954
7,18,2018/07/17,13,1,F,30,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,40,UNIÓN LIBRE,TAXISTA,SECUNDARIA,247370
7,18,2018/07/18,20,1,M,38,ESPOSO (A),CASADO,OBRERO,SECUNDARIA,1.0,F,32,CASADO,OPERARIO,SECUNDARIA,247370
7,18,2018/07/19,2,1,M,50,ESPOSO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,53,CASADO,HOGAR,NE,247370
